stat.id,ma.id,category,first.author,year,n1,n2,effect,variance,statistic,ma.doi
2293,22,Psychosocial,Fung,2010,103,114,1.87,NA,d,10.1037/a0035194
2294,22,Psychosocial,Gallo,2009,24,24,0.15,NA,d,10.1037/a0035194
2295,22,Psychosocial,Goeleven,2010,27,27,0.47,NA,d,10.1037/a0035194
2296,22,Psychosocial,Grady,2007,30,40,0.42,NA,d,10.1037/a0035194
2297,22,Psychosocial,Grahn,2005,72,72,0.59,NA,d,10.1037/a0035194
2298,22,Psychosocial,Grahn,2007,48,48,0.44,NA,d,10.1037/a0035194
2299,22,Psychosocial,Hahn,2006,20,20,0.05,NA,d,10.1037/a0035194
2300,22,Psychosocial,Hahn,2006,14,14,0,NA,d,10.1037/a0035194
2301,22,Psychosocial,Hahn,2006,15,15,0.09,NA,d,10.1037/a0035194
2302,22,Psychosocial,Isaacowitz,2006,27,37,0.66,NA,d,10.1037/a0035194
2303,22,Psychosocial,Isaacowitz,2006,28,32,0.62,NA,d,10.1037/a0035194
2304,22,Psychosocial,Isaacowitz,2008,52,72,0.32,NA,d,10.1037/a0035194
2305,22,Psychosocial,Kapucu,2008,23,22,0.42,NA,d,10.1037/a0035194
2306,22,Psychosocial,Kennedy,2004,28,28,0.75,NA,d,10.1037/a0035194
2307,22,Psychosocial,Kensinger,2008,17,17,0,NA,d,10.1037/a0035194
2308,22,Psychosocial,Kensinger,2002,20,20,0.12,NA,d,10.1037/a0035194
2309,22,Psychosocial,Kensinger,2007,30,30,0.38,NA,d,10.1037/a0035194
2310,22,Psychosocial,Kensinger,2007,30,30,0.53,NA,d,10.1037/a0035194
2311,22,Psychosocial,Kensinger,2008,30,30,0.9,NA,d,10.1037/a0035194
2312,22,Psychosocial,Kensinger,2008,30,30,0.63,NA,d,10.1037/a0035194
2313,22,Psychosocial,Knight,2002,33,64,0.28,NA,d,10.1037/a0035194
2314,22,Psychosocial,Knight,2002,45,55,0.17,NA,d,10.1037/a0035194
2315,22,Psychosocial,Knight,2007,13.5,16.5,0.43,NA,d,10.1037/a0035194
2316,22,Psychosocial,Knight,2007,13.5,16.5,0.41,NA,d,10.1037/a0035194
2317,22,Psychosocial,Ko,2011,26,29,0.89,NA,d,10.1037/a0035194
2318,22,Psychosocial,Ko,2011,26,29,0.45,NA,d,10.1037/a0035194
2319,22,Psychosocial,Kwon,2009,52,52,0.4,NA,d,10.1037/a0035194
2320,22,Psychosocial,Langeslag,2008,20,20,0.03,NA,d,10.1037/a0035194
2321,22,Psychosocial,Langeslag,2009,19,19,0.39,NA,d,10.1037/a0035194
2322,22,Psychosocial,Leclerc,2008,24,24,0.18,NA,d,10.1037/a0035194
2323,22,Psychosocial,Leclerc,2010,18,18,0.32,NA,d,10.1037/a0035194
2324,22,Psychosocial,Leclerc,2010,24,24,0,NA,d,10.1037/a0035194
2325,22,Psychosocial,Leclerc,2011,19,20,0.35,NA,d,10.1037/a0035194
2326,22,Psychosocial,Leigland,2004,36,25,0.41,NA,d,10.1037/a0035194
2327,22,Psychosocial,Li,2011,24,24,0.44,NA,d,10.1037/a0035194
2328,22,Psychosocial,Lockenhoff,2007,20,20,0.67,NA,d,10.1037/a0035194
2329,22,Psychosocial,Lockenhoff,2007,20,20,0.36,NA,d,10.1037/a0035194
2330,22,Psychosocial,Lockenhoff,2007,20,20,0.29,NA,d,10.1037/a0035194
2331,22,Psychosocial,Lockenhoff,2008,23.66,23.66,0.38,NA,d,10.1037/a0035194
2332,22,Psychosocial,Lockenhoff,2008,23.66,23.66,0.95,NA,d,10.1037/a0035194
2333,22,Psychosocial,Lockenhoff,2008,23.66,23.66,0.84,NA,d,10.1037/a0035194
2334,22,Psychosocial,Majerus,2011,15,15,0.01,NA,d,10.1037/a0035194
2335,22,Psychosocial,Majerus,2011,15,15,0.36,NA,d,10.1037/a0035194
2336,22,Psychosocial,Mather,2003,52,52,0.05,NA,d,10.1037/a0035194
2337,22,Psychosocial,Mather,2003,44,44,0.07,NA,d,10.1037/a0035194
2338,22,Psychosocial,Mather,2005,48,48,0.46,NA,d,10.1037/a0035194
2339,22,Psychosocial,Mather,2005,31,25,1.01,NA,d,10.1037/a0035194
2340,22,Psychosocial,Mather,2005,16,16,0.35,NA,d,10.1037/a0035194
2341,22,Psychosocial,Mather,2005,16,16,0.39,NA,d,10.1037/a0035194
2342,22,Psychosocial,Mather,2006,35,33,0.09,NA,d,10.1037/a0035194
2343,22,Psychosocial,Mather,2005,40,40,0.38,NA,d,10.1037/a0035194
2344,22,Psychosocial,Mather,2205,48,44,0.37,NA,d,10.1037/a0035194
2345,22,Psychosocial,McKay-Nesbitt,2011,124,151,0.25,NA,d,10.1037/a0035194
2346,22,Psychosocial,Mickley,2009,26,26,0.42,NA,d,10.1037/a0035194
2347,22,Psychosocial,Mickley,2009,24,25,0.52,NA,d,10.1037/a0035194
2348,22,Psychosocial,Mickley,2010,22,25,0.18,NA,d,10.1037/a0035194
2349,22,Psychosocial,Mienaltowski,2011,15,16,0.03,NA,d,10.1037/a0035194
2350,22,Psychosocial,Mikels,2005,20,20,0.96,NA,d,10.1037/a0035194
2351,22,Psychosocial,Nashiro,2011,18,18,0.37,NA,d,10.1037/a0035194
2352,22,Psychosocial,Nashiro,2011,24,24,0.26,NA,d,10.1037/a0035194
2353,22,Psychosocial,Nashiro,2011,24,24,0.55,NA,d,10.1037/a0035194
2354,22,Psychosocial,Nashiro,2011,17,18,0.73,NA,d,10.1037/a0035194
2355,22,Psychosocial,Nashiro,2011,20,20,0.73,NA,d,10.1037/a0035194
2356,22,Psychosocial,Nikitin,2011,79,89,0.16,NA,d,10.1037/a0035194
2357,22,Psychosocial,Noh,2011,44,42,0.08,NA,d,10.1037/a0035194
2358,22,Psychosocial,Orgeta,2011,40,40,0.02,NA,d,10.1037/a0035194
2359,22,Psychosocial,Orgeta,2011,40,40,0.08,NA,d,10.1037/a0035194
2360,22,Psychosocial,Piguet,2008,36,36,0.09,NA,d,10.1037/a0035194
2361,22,Psychosocial,Pruis,2009,26,25,0.59,NA,d,10.1037/a0035194
2362,22,Psychosocial,Ready,2007,28,21,0.61,NA,d,10.1037/a0035194
2363,22,Psychosocial,Ready,2007,17,53,2.04,NA,d,10.1037/a0035194
2364,22,Psychosocial,Rendell,2011,30,30,0.25,NA,d,10.1037/a0035194
2365,22,Psychosocial,Ritchey,2011,16,20,0.23,NA,d,10.1037/a0035194
2366,22,Psychosocial,Rosler,2005,12,12,0.35,NA,d,10.1037/a0035194
2367,22,Psychosocial,Samanez-Larkin,2009,12,12,0.31,NA,d,10.1037/a0035194
2368,22,Psychosocial,Savaskan,2007,15,15,0.26,NA,d,10.1037/a0035194
2369,22,Psychosocial,Shamaskin,2010,25,24,1.25,NA,d,10.1037/a0035194
2370,22,Psychosocial,Spaniol,2008,24,24,0.13,NA,d,10.1037/a0035194
2371,22,Psychosocial,Spaniol,2008,23,24,0.15,NA,d,10.1037/a0035194
2372,22,Psychosocial,StJacques,2010,15,15,0.02,NA,d,10.1037/a0035194
2373,22,Psychosocial,Thapar,2009,30,30,0.19,NA,d,10.1037/a0035194
2374,22,Psychosocial,Thomas,2006,48,48,0.49,NA,d,10.1037/a0035194
2375,22,Psychosocial,Tomaszczyk,2008,36,36,0.39,NA,d,10.1037/a0035194
2376,22,Psychosocial,Tomaszczyk,2008,36,36,0.45,NA,d,10.1037/a0035194
2377,22,Psychosocial,Van Gerven,2010,48,48,0.23,NA,d,10.1037/a0035194
2378,22,Psychosocial,Waring,2009,24,24,0.04,NA,d,10.1037/a0035194
2379,22,Psychosocial,Werheid,2010,20,20,0.1,NA,d,10.1037/a0035194
2380,22,Psychosocial,Werheid,2010,20,20,0.09,NA,d,10.1037/a0035194
2381,22,Psychosocial,Werheid,2010,12,12,0.44,NA,d,10.1037/a0035194
2382,22,Psychosocial,Williams,2005,40.33,41.66,1.87,NA,d,10.1037/a0035194
2383,22,Psychosocial,Williams,2005,40.33,41.66,0.06,NA,d,10.1037/a0035194
2384,22,Psychosocial,Williams,2005,40.33,41.66,0.31,NA,d,10.1037/a0035194
2385,22,Psychosocial,Yang,2011,51,55,0.72,NA,d,10.1037/a0035194
2386,22,Psychosocial,Yang,2011,12,12,0.31,NA,d,10.1037/a0035194
2387,22,Psychosocial,Yang,2011,20,19,0.24,NA,d,10.1037/a0035194
2388,22,Psychosocial,Yang,2011,12,12,0.47,NA,d,10.1037/a0035194
2389,23,Psychosocial,Cohen,1989,24,18,0,NA,d,10.1037/0882-7974.10.4.527
2390,23,Psychosocial,Cohen,1989,24,18,0.89,NA,d,10.1037/0882-7974.10.4.527
2391,23,Psychosocial,Denney,1992,54,54,0.38,NA,d,10.1037/0882-7974.10.4.527
2392,23,Psychosocial,Denney,1992,54,54,1.04,NA,d,10.1037/0882-7974.10.4.527
2393,23,Psychosocial,Denney,1991,54,54,0.49,NA,d,10.1037/0882-7974.10.4.527
2394,23,Psychosocial,Denney,1991,54,54,0.74,NA,d,10.1037/0882-7974.10.4.527
2395,23,Psychosocial,Ferguson,1992,40,40,0.27,NA,d,10.1037/0882-7974.10.4.527
2396,23,Psychosocial,Ferguson,1992,40,40,0.68,NA,d,10.1037/0882-7974.10.4.527
2397,23,Psychosocial,Ferguson,1992,32,32,0.51,NA,d,10.1037/0882-7974.10.4.527
2398,23,Psychosocial,Ferguson,1992,32,32,0.89,NA,d,10.1037/0882-7974.10.4.527
2399,23,Psychosocial,Ferguson,1992,32,32,0.89,NA,d,10.1037/0882-7974.10.4.527
2400,23,Psychosocial,Ferguson,1992,32,32,0.81,NA,d,10.1037/0882-7974.10.4.527
2401,23,Psychosocial,Gregory,1988,20,20,0.37,NA,d,10.1037/0882-7974.10.4.527
2402,23,Psychosocial,Gregory,1988,20,20,0.49,NA,d,10.1037/0882-7974.10.4.527
2403,23,Psychosocial,Guttentag,1988,16,16,2.36,NA,d,10.1037/0882-7974.10.4.527
2404,23,Psychosocial,Guttentag,1988,16,16,0.97,NA,d,10.1037/0882-7974.10.4.527
2405,23,Psychosocial,Hashtroudi,1989,64,64,0.57,NA,d,10.1037/0882-7974.10.4.527
2406,23,Psychosocial,Hashtroudi,1989,64,64,0.9,NA,d,10.1037/0882-7974.10.4.527
2407,23,Psychosocial,Hashtroudi,1994,24,24,-0.29,NA,d,10.1037/0882-7974.10.4.527
2408,23,Psychosocial,Hashtroudi,1994,24,24,1.45,NA,d,10.1037/0882-7974.10.4.527
2409,23,Psychosocial,Kausler,1985,36,36,0.81,NA,d,10.1037/0882-7974.10.4.527
2410,23,Psychosocial,Kausler,1985,36,36,0.48,NA,d,10.1037/0882-7974.10.4.527
2411,23,Psychosocial,Kausler,1985,24,24,0.74,NA,d,10.1037/0882-7974.10.4.527
2412,23,Psychosocial,Kausler,1985,24,24,0.45,NA,d,10.1037/0882-7974.10.4.527
2413,23,Psychosocial,Kausler,1989,48,48,0.9,NA,d,10.1037/0882-7974.10.4.527
2414,23,Psychosocial,Kausler,1989,48,48,1.24,NA,d,10.1037/0882-7974.10.4.527
2415,23,Psychosocial,Kausler,1980,24,24,0.54,NA,d,10.1037/0882-7974.10.4.527
2416,23,Psychosocial,Kausler,1980,24,24,0.75,NA,d,10.1037/0882-7974.10.4.527
2417,23,Psychosocial,Kausler,1981,24,24,0.6,NA,d,10.1037/0882-7974.10.4.527
2418,23,Psychosocial,Kausler,1981,48,48,0.62,NA,d,10.1037/0882-7974.10.4.527
2419,23,Psychosocial,Kausler,1981,20,20,1.24,NA,d,10.1037/0882-7974.10.4.527
2420,23,Psychosocial,Kausler,1981,20,20,0.61,NA,d,10.1037/0882-7974.10.4.527
2421,23,Psychosocial,Kausler,1990,32,32,1.04,NA,d,10.1037/0882-7974.10.4.527
2422,23,Psychosocial,Kausler,1990,32,32,1,NA,d,10.1037/0882-7974.10.4.527
2423,23,Psychosocial,Lehman,1991,24,24,1.32,NA,d,10.1037/0882-7974.10.4.527
2424,23,Psychosocial,Lehman,1991,24,24,0.9,NA,d,10.1037/0882-7974.10.4.527
2425,23,Psychosocial,Lehman,1984,32,32,2.13,NA,d,10.1037/0882-7974.10.4.527
2426,23,Psychosocial,Lehman,1984,32,32,0.8,NA,d,10.1037/0882-7974.10.4.527
2427,23,Psychosocial,Lehman,1984,16,16,4.4,NA,d,10.1037/0882-7974.10.4.527
2428,23,Psychosocial,Lehman,1984,16,16,0.4,NA,d,10.1037/0882-7974.10.4.527
2429,23,Psychosocial,Lehman,1986,16,16,0.95,NA,d,10.1037/0882-7974.10.4.527
2430,23,Psychosocial,Lehman,1986,16,16,1.45,NA,d,10.1037/0882-7974.10.4.527
2431,23,Psychosocial,Light,1992,32,32,0.11,NA,d,10.1037/0882-7974.10.4.527
2432,23,Psychosocial,Light,1992,32,32,1.15,NA,d,10.1037/0882-7974.10.4.527
2433,23,Psychosocial,Light,1992,32,32,0.22,NA,d,10.1037/0882-7974.10.4.527
2434,23,Psychosocial,Light,1992,32,32,0.63,NA,d,10.1037/0882-7974.10.4.527
2435,23,Psychosocial,Light,1983,46,46,1.11,NA,d,10.1037/0882-7974.10.4.527
2436,23,Psychosocial,Light,1983,46,46,1.1,NA,d,10.1037/0882-7974.10.4.527
2437,23,Psychosocial,Mantyla,1992,16,16,0.51,NA,d,10.1037/0882-7974.10.4.527
2438,23,Psychosocial,Mantyla,1992,16,16,0.62,NA,d,10.1037/0882-7974.10.4.527
2439,23,Psychosocial,Mantyla,1992,12,12,1.28,NA,d,10.1037/0882-7974.10.4.527
2440,23,Psychosocial,Mantyla,1992,12,12,0.61,NA,d,10.1037/0882-7974.10.4.527
2441,23,Psychosocial,Mantyla,1992,16,16,-0.85,NA,d,10.1037/0882-7974.10.4.527
2442,23,Psychosocial,Mantyla,1992,16,16,0.24,NA,d,10.1037/0882-7974.10.4.527
2443,23,Psychosocial,McIntyre,1987,30,30,0.7,NA,d,10.1037/0882-7974.10.4.527
2444,23,Psychosocial,McIntyre,1987,30,30,0.97,NA,d,10.1037/0882-7974.10.4.527
2445,23,Psychosocial,McIntyre,1987,24,24,1.93,NA,d,10.1037/0882-7974.10.4.527
2446,23,Psychosocial,McIntyre,1987,24,24,0.59,NA,d,10.1037/0882-7974.10.4.527
2447,23,Psychosocial,Mellinger,1990,16,16,0.55,NA,d,10.1037/0882-7974.10.4.527
2448,23,Psychosocial,Mellinger,1990,16,16,0.89,NA,d,10.1037/0882-7974.10.4.527
2449,23,Psychosocial,Mitchell,1986,12,12,1.14,NA,d,10.1037/0882-7974.10.4.527
2450,23,Psychosocial,Mitchell,1986,12,12,0.88,NA,d,10.1037/0882-7974.10.4.527
2451,23,Psychosocial,Moore,1984,56,25,2.13,NA,d,10.1037/0882-7974.10.4.527
2452,23,Psychosocial,Moore,1984,56,25,1.31,NA,d,10.1037/0882-7974.10.4.527
2453,23,Psychosocial,Park,1985,47,45,1.72,NA,d,10.1037/0882-7974.10.4.527
2454,23,Psychosocial,Park,1985,47,45,1.21,NA,d,10.1037/0882-7974.10.4.527
2455,23,Psychosocial,Park,1982,30,30,0.37,NA,d,10.1037/0882-7974.10.4.527
2456,23,Psychosocial,Park,1982,30,30,1.37,NA,d,10.1037/0882-7974.10.4.527
2457,23,Psychosocial,Park,1983,46,49,0.31,NA,d,10.1037/0882-7974.10.4.527
2458,23,Psychosocial,Park,1983,46,49,0.91,NA,d,10.1037/0882-7974.10.4.527
2459,23,Psychosocial,Pezdek,1983,56,56,1.38,NA,d,10.1037/0882-7974.10.4.527
2460,23,Psychosocial,Pezdek,1983,56,56,1.01,NA,d,10.1037/0882-7974.10.4.527
2461,23,Psychosocial,Puglisi,1985,28,24,0.45,NA,d,10.1037/0882-7974.10.4.527
2462,23,Psychosocial,Puglisi,1985,28,24,1.7,NA,d,10.1037/0882-7974.10.4.527
2463,23,Psychosocial,Puglisi,1985,48,48,0.58,NA,d,10.1037/0882-7974.10.4.527
2464,23,Psychosocial,Puglisi,1985,48,48,0.86,NA,d,10.1037/0882-7974.10.4.527
2465,23,Psychosocial,Rabinowitz,1989,20,20,1.16,NA,d,10.1037/0882-7974.10.4.527
2466,23,Psychosocial,Rabinowitz,1989,20,20,0.82,NA,d,10.1037/0882-7974.10.4.527
2467,23,Psychosocial,Rabinowitz,1989,20,20,0.76,NA,d,10.1037/0882-7974.10.4.527
2468,23,Psychosocial,Rabinowitz,1989,20,20,0.6,NA,d,10.1037/0882-7974.10.4.527
2469,23,Psychosocial,Schacter,1991,40,40,0.31,NA,d,10.1037/0882-7974.10.4.527
2470,23,Psychosocial,Schacter,1991,40,40,0.51,NA,d,10.1037/0882-7974.10.4.527
2471,23,Psychosocial,Schacter,1994,32,32,0.62,NA,d,10.1037/0882-7974.10.4.527
2472,23,Psychosocial,Schacter,1994,32,32,1.44,NA,d,10.1037/0882-7974.10.4.527
2473,23,Psychosocial,Schacter,1994,16,16,1.27,NA,d,10.1037/0882-7974.10.4.527
2474,23,Psychosocial,Schacter,1994,16,16,1.13,NA,d,10.1037/0882-7974.10.4.527
2475,23,Psychosocial,Schwartz,1992,16,16,-0.25,NA,d,10.1037/0882-7974.10.4.527
2476,23,Psychosocial,Schwartz,1992,16,16,-0.02,NA,d,10.1037/0882-7974.10.4.527
2477,23,Psychosocial,Spencer,1994,32,32,0.67,NA,d,10.1037/0882-7974.10.4.527
2478,23,Psychosocial,Spencer,1994,32,32,0.62,NA,d,10.1037/0882-7974.10.4.527
2479,23,Psychosocial,Zelinski,1988,96,96,0.92,NA,d,10.1037/0882-7974.10.4.527
2480,23,Psychosocial,Zelinski,1988,96,96,1.25,NA,d,10.1037/0882-7974.10.4.527
2481,24,Psychosocial,Artistico,2003,30,30,0.708,NA,g,10.1037/0882-7974.20.1.85
2482,24,Psychosocial,Berg,1999,34,27,0.573,NA,g,10.1037/0882-7974.20.1.85
2483,24,Psychosocial,Blanchard-Fields,1995,69,74,0.391,NA,g,10.1037/0882-7974.20.1.85
2484,24,Psychosocial,Chen,2003,14,14,0.617,NA,g,10.1037/0882-7974.20.1.85
2485,24,Psychosocial,Crawford,2002,30,30,0.016,NA,g,10.1037/0882-7974.20.1.85
2486,24,Psychosocial,Denney,1981,28,28,0.609,NA,g,10.1037/0882-7974.20.1.85
2487,24,Psychosocial,Denney,1989,32,32,0.235,NA,g,10.1037/0882-7974.20.1.85
2488,24,Psychosocial,Denney,1982,32,32,0.86,NA,g,10.1037/0882-7974.20.1.85
2489,24,Psychosocial,Denney,1992,48,48,0.369,NA,g,10.1037/0882-7974.20.1.85
2490,24,Psychosocial,Dobson,2000,48,48,0.335,NA,g,10.1037/0882-7974.20.1.85
2491,24,Psychosocial,Finucane,2002,239,253,0.602,NA,g,10.1037/0882-7974.20.1.85
2492,24,Psychosocial,Haught,1985,25,25,0.293,NA,g,10.1037/0882-7974.20.1.85
2493,24,Psychosocial,Heidrich,1994,43,29,0.194,NA,g,10.1037/0882-7974.20.1.85
2494,24,Psychosocial,Hershey,1999,80,40,0.313,NA,g,10.1037/0882-7974.20.1.85
2495,24,Psychosocial,Hershey,1997,28,32,0.191,NA,g,10.1037/0882-7974.20.1.85
2496,24,Psychosocial,LaRue,1985,59,58,0.415,NA,g,10.1037/0882-7974.20.1.85
2497,24,Psychosocial,McDonald-Miszczak,1997,68,69,0.487,NA,g,10.1037/0882-7974.20.1.85
2498,24,Psychosocial,Meyer,1995,27,32,0.978,NA,g,10.1037/0882-7974.20.1.85
2499,24,Psychosocial,Stanley,1984,38,33,0.283,NA,g,10.1037/0882-7974.20.1.85
2500,24,Psychosocial,Taylor,1975,79,NA,0.256,NA,g,10.1037/0882-7974.20.1.85
2501,24,Psychosocial,Whitfield,1999,34,198,0.715,NA,g,10.1037/0882-7974.20.1.85
2502,24,Psychosocial,Zwahr,1999,34,34,0.645,NA,g,10.1037/0882-7974.20.1.85
2503,24,Psychosocial,Cornelius,1987,126,NA,0.409,NA,g,10.1037/0882-7974.20.1.85
2504,24,Psychosocial,D'Zurilla,1998,802,91,0.061,NA,g,10.1037/0882-7974.20.1.85
2505,24,Psychosocial,Feifel,1989,76,106,0.235,NA,g,10.1037/0882-7974.20.1.85
2506,24,Psychosocial,Haught,2000,20,20,0.503,NA,g,10.1037/0882-7974.20.1.85
2507,24,Psychosocial,Wright,2000,154,14,0.39,NA,g,10.1037/0882-7974.20.1.85
2508,24,Psychosocial,Artistico,2003,30,30,0.291,NA,g,10.1037/0882-7974.20.1.85
2509,24,Psychosocial,Berg,1999,34,27,0.172,NA,g,10.1037/0882-7974.20.1.85
2510,24,Psychosocial,Blanchard-Fields,1997,62,76,0.43,NA,g,10.1037/0882-7974.20.1.85
2511,24,Psychosocial,Hershey,1999,80,40,0.064,NA,g,10.1037/0882-7974.20.1.85
2512,24,Psychosocial,Hershey,1997,28,32,0.367,NA,g,10.1037/0882-7974.20.1.85
2513,24,Psychosocial,McDonald-Miszczak,1997,68,69,0.564,NA,g,10.1037/0882-7974.20.1.85
2514,25,Psychosocial,Anderson,1994,23,NA,0.08,NA,d,10.1037/0882-7974.13.3.435
2515,25,Psychosocial,Connelly,1993,20,NA,-0.04,NA,d,10.1037/0882-7974.13.3.435
2516,25,Psychosocial,Earles,1997,131,NA,0.18,NA,d,10.1037/0882-7974.13.3.435
2517,25,Psychosocial,Ferraro,1996,53,NA,0.11,NA,d,10.1037/0882-7974.13.3.435
2518,25,Psychosocial,Hasher,1991,28,NA,0.08,NA,d,10.1037/0882-7974.13.3.435
2519,25,Psychosocial,Hasher,1991,28,NA,-0.07,NA,d,10.1037/0882-7974.13.3.435
2520,25,Psychosocial,Kane,1994,37,NA,-0.03,NA,d,10.1037/0882-7974.13.3.435
2521,25,Psychosocial,Kane,1997,19,NA,0.1,NA,d,10.1037/0882-7974.13.3.435
2522,25,Psychosocial,Kramer,1994,30,NA,0.21,NA,d,10.1037/0882-7974.13.3.435
2523,25,Psychosocial,McArthr,1996,30,NA,0.12,NA,d,10.1037/0882-7974.13.3.435
2524,25,Psychosocial,McDowd,1996,28,NA,0.1,NA,d,10.1037/0882-7974.13.3.435
2525,25,Psychosocial,McDowd,1996,25,NA,0.88,NA,d,10.1037/0882-7974.13.3.435
2526,25,Psychosocial,McDowd,1991,20,NA,0.02,NA,d,10.1037/0882-7974.13.3.435
2527,25,Psychosocial,Stoltzfus,1993,24,NA,0.08,NA,d,10.1037/0882-7974.13.3.435
2528,25,Psychosocial,Stoltzfus,1993,26,NA,0.08,NA,d,10.1037/0882-7974.13.3.435
2529,25,Psychosocial,Sullivan,1993,37,NA,0.29,NA,d,10.1037/0882-7974.13.3.435
2530,25,Psychosocial,Sullivan,1994,26,NA,0.09,NA,d,10.1037/0882-7974.13.3.435
2531,25,Psychosocial,Sullivan,1995,20,NA,0.22,NA,d,10.1037/0882-7974.13.3.435
2532,25,Psychosocial,Sullivan,1995,41,NA,0.25,NA,d,10.1037/0882-7974.13.3.435
2533,25,Psychosocial,Tipper,1991,20,NA,-0.18,NA,d,10.1037/0882-7974.13.3.435
2534,25,Psychosocial,West,1994,40,NA,0.04,NA,d,10.1037/0882-7974.13.3.435
2535,25,Psychosocial,Connelly,1993,19,NA,0.25,NA,d,10.1037/0882-7974.13.3.435
2536,25,Psychosocial,Connelly,1993,18,NA,0.1,NA,d,10.1037/0882-7974.13.3.435
2537,25,Psychosocial,Connelly,1993,20,NA,0.34,NA,d,10.1037/0882-7974.13.3.435
2538,25,Psychosocial,McDowd,1995,22,NA,0.24,NA,d,10.1037/0882-7974.13.3.435
2539,25,Psychosocial,McDowd,1995,24,NA,0.41,NA,d,10.1037/0882-7974.13.3.435
2540,25,Psychosocial,McDowd,1996,28,NA,0.31,NA,d,10.1037/0882-7974.13.3.435
2541,25,Psychosocial,McDowd,1996,25,NA,0,NA,d,10.1037/0882-7974.13.3.435
2542,25,Psychosocial,McDowd,1993,10,NA,0.31,NA,d,10.1037/0882-7974.13.3.435
2543,26,Psychosocial,Conn,1984,40,NA,3.12,NA,d,10.1037/0882-7974.13.1.120
2544,26,Psychosocial,Dulaney,1994,20,NA,2.97,NA,d,10.1037/0882-7974.13.1.120
2545,26,Psychosocial,Dulaney,1994,14,NA,1.69,NA,d,10.1037/0882-7974.13.1.120
2546,26,Psychosocial,Dulaney,1994,6,NA,1.58,NA,d,10.1037/0882-7974.13.1.120
2547,26,Psychosocial,Hartman,1991,24,NA,2.37,NA,d,10.1037/0882-7974.13.1.120
2548,26,Psychosocial,Houx,1993,66,NA,3.16,NA,d,10.1037/0882-7974.13.1.120
2549,26,Psychosocial,Houx,1993,52,NA,2.92,NA,d,10.1037/0882-7974.13.1.120
2550,26,Psychosocial,Kieley,1997,16,NA,2.88,NA,d,10.1037/0882-7974.13.1.120
2551,26,Psychosocial,Kieley,1997,45,NA,1.38,NA,d,10.1037/0882-7974.13.1.120
2552,26,Psychosocial,Kwong,1995,92,NA,2.34,NA,d,10.1037/0882-7974.13.1.120
2553,26,Psychosocial,Li,1996,35,NA,1.2,NA,d,10.1037/0882-7974.13.1.120
2554,26,Psychosocial,Panek,1984,11,NA,1.57,NA,d,10.1037/0882-7974.13.1.120
2555,26,Psychosocial,Panek,1984,20,NA,1.92,NA,d,10.1037/0882-7974.13.1.120
2556,26,Psychosocial,Park,1996,131,NA,2.73,NA,d,10.1037/0882-7974.13.1.120
2557,26,Psychosocial,Salthouse,1996,64,NA,1.7,NA,d,10.1037/0882-7974.13.1.120
2558,26,Psychosocial,Salthouse,1995,85,NA,2.77,NA,d,10.1037/0882-7974.13.1.120
2559,26,Psychosocial,Spieler,1996,50,NA,1.05,NA,d,10.1037/0882-7974.13.1.120
2560,26,Psychosocial,Weir,1997,18,NA,1.78,NA,d,10.1037/0882-7974.13.1.120
2561,26,Psychosocial,Weir,1997,24,NA,1.79,NA,d,10.1037/0882-7974.13.1.120
2562,27,Psychosocial,DeLeon,1974,8,NA,0.09,NA,d,10.1037/0882-7974.7.2.242
2563,27,Psychosocial,Flynn,1990,19,NA,0.27,NA,d,10.1037/0882-7974.7.2.242
2564,27,Psychosocial,Loonen,1988,15,NA,0.61,NA,d,10.1037/0882-7974.7.2.242
2565,27,Psychosocial,Meyer,1989,18,NA,0.34,NA,d,10.1037/0882-7974.7.2.242
2566,27,Psychosocial,Pratt,1981,11,NA,0.24,NA,d,10.1037/0882-7974.7.2.242
2567,27,Psychosocial,Rebok,1989,12,NA,0.14,NA,d,10.1037/0882-7974.7.2.242
2568,27,Psychosocial,Robertson-Tchabo,1976,10,NA,0.76,NA,d,10.1037/0882-7974.7.2.242
2569,27,Psychosocial,Schaffer,1982,17,NA,0.57,NA,d,10.1037/0882-7974.7.2.242
2570,27,Psychosocial,Scogin,1985,27,NA,0.21,NA,d,10.1037/0882-7974.7.2.242
2571,27,Psychosocial,Stokvis,1988,27,NA,0.55,NA,d,10.1037/0882-7974.7.2.242
2572,27,Psychosocial,DeLeon,1974,8,NA,-0.02,NA,d,10.1037/0882-7974.7.2.242
2573,27,Psychosocial,Hill,1987,17,NA,0.24,NA,d,10.1037/0882-7974.7.2.242
2574,27,Psychosocial,Meyer,1989,13,NA,0.69,NA,d,10.1037/0882-7974.7.2.242
2575,27,Psychosocial,Pratt,1981,10,NA,0.1,NA,d,10.1037/0882-7974.7.2.242
2576,27,Psychosocial,Rebok,1989,12,NA,0.43,NA,d,10.1037/0882-7974.7.2.242
2577,27,Psychosocial,Schaffer,1982,17,NA,0.25,NA,d,10.1037/0882-7974.7.2.242
2578,27,Psychosocial,Yesavage,1983,21,NA,0.03,NA,d,10.1037/0882-7974.7.2.242
2579,27,Psychosocial,Zarit,1981,21,NA,1.1,NA,d,10.1037/0882-7974.7.2.242
2580,27,Psychosocial,Anschutz,1985,10,NA,0.61,NA,d,10.1037/0882-7974.7.2.242
